Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
17375,67,17,260.45,0,2,1,1,4,Lost
17376,40,31,250.44,0,3,2,1,6,New Customers
17377,1,1358,14218.49,0,4,4,4,12,Champions
17378,10,1,10.95,0,4,1,1,6,New Customers
17380,70,10,645.0,0,2,1,2,5,Lost
17381,4,65,19726.76,0,4,3,4,11,Loyal
17382,71,16,836.88,0,2,1,3,6,Lost
17383,89,2,110.69999999999999,0,2,1,1,4,Lost
17384,103,5,171.15,1,2,1,1,4,Lost
17386,21,10,126.35000000000001,0,3,1,1,5,New Customers
17388,56,42,1432.01,0,2,2,3,7,At Risk
17389,10,218,25391.0,0,4,4,4,12,Champions
17390,56,12,149.3,0,2,1,1,4,Lost
17392,86,14,168.65,0,2,1,1,4,Lost
17393,46,48,381.15,0,3,3,2,8,Loyal
17395,144,3,97.5,1,1,1,1,3,Lost
17396,7,23,1476.3,0,4,2,3,9,New Customers
17397,52,46,536.77,0,3,3,2,8,Loyal
17400,217,268,2547.09,1,1,4,4,9,Can't Lose Them
17401,177,12,114.85,1,1,1,1,3,Lost
17402,5,144,2462.33,0,4,4,4,12,Champions
17403,86,13,118.95,0,2,1,1,4,Lost
17404,45,94,15874.3,0,3,3,4,10,Loyal
17406,2,146,2704.63,0,4,4,4,12,Champions
17407,47,23,552.9,0,3,2,2,7,New Customers
17408,136,6,283.44000000000005,1,2,1,1,4,Lost
17409,57,91,7021.66,0,2,3,4,9,At Risk
17411,22,34,646.44,0,3,2,2,7,New Customers
17412,8,170,3159.46,0,4,4,4,12,Champions
17413,40,10,560.14,0,3,1,2,6,New Customers
17414,59,15,1471.52,0,2,1,3,6,Lost
17416,29,328,10405.03,0,3,4,4,11,Loyal
17417,184,16,164.18,1,1,1,1,3,Lost
17418,23,12,206.60000000000002,0,3,1,1,5,New Customers
17419,3,112,2273.95,0,4,4,4,12,Champions
17420,9,27,485.6,0,4,2,2,8,New Customers
17421,22,58,1059.41,0,3,3,3,9,Loyal
17422,17,88,1615.39,0,4,3,3,10,Loyal
17423,29,17,420.54,0,3,1,2,6,New Customers
17426,88,156,3040.51,0,2,4,4,10,At Risk
17428,4,401,14562.91,0,4,4,4,12,Champions
17429,32,56,832.54,0,3,3,3,9,Loyal
17430,1,28,469.40999999999997,0,4,2,2,8,New Customers
17432,21,229,1385.6299999999999,0,3,4,3,10,Loyal
17433,21,39,266.8,0,3,2,1,6,New Customers
17435,47,15,331.35,0,3,1,2,6,New Customers
17436,44,8,317.76,0,3,1,2,6,New Customers
17437,165,53,373.17,1,1,3,2,6,Can't Lose Them
17438,80,54,1034.32,0,2,3,3,8,At Risk
17439,291,8,325.74,1,1,1,2,4,Lost
17440,185,1,137.16,1,1,1,1,3,Lost
17441,368,21,293.35,1,1,2,1,4,Lost
17442,17,148,2371.74,0,4,4,4,12,Champions
17448,133,1117,14556.97,1,2,4,4,10,At Risk
17449,23,321,2430.29,0,3,4,4,11,Loyal
17450,3,88,52422.3,0,4,3,4,11,Loyal
17454,98,65,1030.41,1,2,3,3,8,At Risk
17456,1,60,975.5600000000001,0,4,3,3,10,Loyal
17457,15,45,4247.11,0,4,3,4,11,Loyal
17458,17,32,213.08,0,4,2,1,7,New Customers
17460,8,110,1605.8400000000001,0,4,4,3,11,Champions
17463,196,109,661.5,1,1,4,2,7,Can't Lose Them
17464,158,33,710.98,1,1,2,3,6,Lost
17465,61,142,2542.79,0,2,4,4,10,At Risk
17467,31,4,102.6,0,3,1,1,5,New Customers
17468,11,3,57.8,0,4,1,1,6,New Customers
17469,36,179,3180.28,0,3,4,4,11,Loyal
17470,3,88,1679.8,0,4,3,3,10,Loyal
17471,110,19,321.65000000000003,1,2,2,2,6,At Risk
17472,264,49,224.81,1,1,3,1,5,Can't Lose Them
17473,44,34,607.0,0,3,2,2,7,New Customers
17474,235,6,1047.0,1,1,1,3,5,Lost
17476,31,31,489.86,0,3,2,2,7,New Customers
17477,248,44,1144.3,1,1,3,3,7,Can't Lose Them
17478,44,40,1272.8,0,3,2,3,8,New Customers
17479,268,18,389.26000000000005,1,1,2,2,5,Lost
17480,80,25,390.21,0,2,2,2,6,At Risk
17482,123,54,778.19,1,2,3,3,8,At Risk
17483,50,7,177.69,0,3,1,1,5,New Customers
17484,212,14,209.57,1,1,1,1,3,Lost
17487,364,8,160.55,1,1,1,1,3,Lost
17488,277,18,336.5,1,1,2,2,5,Lost
17490,24,40,658.18,0,3,2,2,7,New Customers
17491,3,73,2422.2000000000003,0,4,3,4,11,Loyal
17492,114,27,747.85,1,2,2,3,7,At Risk
17493,21,8,100.91000000000001,0,3,1,1,5,New Customers
17494,137,3,54.699999999999996,1,1,1,1,3,Lost
17495,26,21,309.16,0,3,2,2,7,New Customers
17496,199,62,1141.84,1,1,3,3,7,Can't Lose Them
17497,26,7,287.25,0,3,1,1,5,New Customers
17499,197,31,718.51,1,1,2,3,6,Lost
17504,16,219,6568.09,0,4,4,4,12,Champions
17505,186,50,1289.64,1,1,3,3,7,Can't Lose Them
17508,17,209,4191.92,0,4,4,4,12,Champions
17510,56,15,206.07999999999998,0,2,1,1,4,Lost
17511,3,948,84541.17,0,4,4,4,12,Champions
17512,88,92,2542.83,0,2,3,4,9,At Risk
17513,44,12,645.6,0,3,1,2,6,New Customers
17514,305,47,334.18,1,1,3,2,6,Can't Lose Them
17515,30,93,978.4399999999999,0,3,3,3,9,Loyal
17516,14,59,189.47,0,4,3,1,8,Loyal
17518,61,77,329.42,0,2,3,2,7,At Risk
17519,4,140,3265.45,0,4,4,4,12,Champions
17521,30,33,554.85,0,3,2,2,7,New Customers
17524,74,37,394.14,0,2,2,2,6,At Risk
17525,33,17,739.2,0,3,1,3,7,New Customers
17526,1,78,2970.14,0,4,3,4,11,Loyal
17529,246,82,1240.25,1,1,3,3,7,Can't Lose Them
17530,1,164,756.51,0,4,4,3,11,Champions
17531,163,44,970.12,1,1,3,3,7,Can't Lose Them
17532,21,4,65.34,0,3,1,1,5,New Customers
17533,70,1,34.8,0,2,1,1,4,Lost
17534,87,83,1445.47,0,2,3,3,8,At Risk
17536,56,13,288.33,0,2,1,1,4,Lost
17539,253,149,1226.57,1,1,4,3,8,Can't Lose Them
17540,19,39,1011.7,0,3,2,3,8,New Customers
17541,145,33,124.46,1,1,2,1,4,Lost
17542,277,40,170.95,1,1,2,1,4,Lost
17543,185,13,120.05,1,1,1,1,3,Lost
17544,26,92,960.69,0,3,3,3,9,Loyal
17545,26,133,802.58,0,3,4,3,10,Loyal
17547,11,31,727.85,0,4,2,3,9,New Customers
17548,14,29,627.96,0,4,2,2,8,New Customers
17550,33,292,2280.48,0,3,4,4,11,Loyal
17552,8,107,2154.88,0,4,4,4,12,Champions
17553,108,4,2270.0,1,2,1,4,7,Lost
17555,61,166,574.48,0,2,4,2,8,At Risk
17556,15,8,142.77,0,4,1,1,6,New Customers
17557,368,1,34.0,1,1,1,1,3,Lost
17558,29,28,259.17,0,3,2,1,6,New Customers
17559,148,12,167.62,1,1,1,1,3,Lost
17560,31,29,1040.85,0,3,2,3,8,New Customers
17561,26,157,554.72,0,3,4,2,9,Loyal
17563,214,29,392.38,1,1,2,2,5,Lost
17565,222,30,131.83,1,1,2,1,4,Lost
17567,8,58,1024.55,0,4,3,3,10,Loyal
17568,269,65,382.79,1,1,3,2,6,Can't Lose Them
17570,17,1,100.0,0,4,1,1,6,New Customers
17571,178,54,205.23999999999998,1,1,3,1,5,Can't Lose Them
17572,9,24,496.26000000000005,0,4,2,2,8,New Customers
17575,303,5,171.7,1,1,1,1,3,Lost
17576,1,517,5434.13,0,4,4,4,12,Champions
17577,281,21,348.75,1,1,2,2,5,Lost
17578,110,60,903.87,1,2,3,3,8,At Risk
17579,214,44,304.38,1,1,3,1,5,Can't Lose Them
17580,12,50,329.55,0,4,3,2,9,Loyal
17581,8,410,7712.71,0,4,4,4,12,Champions
17582,82,95,1275.43,0,2,3,3,8,At Risk
17583,196,7,135.95,1,1,1,1,3,Lost
17584,103,89,4067.12,1,2,3,4,9,At Risk
17585,81,183,960.23,0,2,4,3,9,At Risk
17586,255,8,167.4,1,1,1,1,3,Lost
17587,264,43,181.66,1,1,2,1,4,Lost
17588,32,48,1699.35,0,3,3,3,9,Loyal
17589,21,1090,11645.7,0,3,4,4,11,Loyal
17591,3,102,550.7,0,4,4,2,10,Champions
17592,374,13,148.3,1,1,1,1,3,Lost
17593,45,196,4168.46,0,3,4,4,11,Loyal
17594,85,54,1504.7,0,2,3,3,8,At Risk
17596,4,287,2092.74,0,4,4,4,12,Champions
17597,54,73,1439.72,0,2,3,3,8,At Risk
17598,17,10,409.98,0,4,1,2,7,New Customers
17599,113,3,52.05,1,2,1,1,4,Lost
17601,16,67,305.46999999999997,0,4,3,1,8,Loyal
17602,108,367,2348.16,1,2,4,4,10,At Risk
17603,253,96,1398.76,1,1,3,3,7,Can't Lose Them
17604,58,147,636.57,0,2,4,2,8,At Risk
17605,226,13,160.75,1,1,1,1,3,Lost
17606,373,6,87.30000000000001,1,1,1,1,3,Lost
17607,12,22,333.81,0,4,2,2,8,New Customers
17608,85,110,305.11,0,2,4,1,7,At Risk
17609,38,152,782.12,0,3,4,3,10,Loyal
17610,176,157,1529.49,1,1,4,3,8,Can't Lose Them
17611,57,548,4387.76,0,2,4,4,10,At Risk
17612,15,205,3346.41,0,4,4,4,12,Champions
17615,23,45,403.6,0,3,3,2,8,Loyal
17616,3,2,489.59999999999997,0,4,1,2,7,New Customers
17617,194,19,395.33,1,1,2,2,5,Lost
17618,19,297,3101.66,0,3,4,4,11,Loyal
17621,40,40,1795.22,0,3,2,4,9,New Customers
17622,233,38,1130.21,1,1,2,3,6,Lost
17623,45,163,1856.6200000000001,0,3,4,4,11,Loyal
17624,73,47,725.15,0,2,3,3,8,At Risk
17625,82,388,4020.8,0,2,4,4,10,At Risk
17626,238,18,254.0,1,1,2,1,4,Lost
17627,114,10,296.36,1,2,1,1,4,Lost
17629,24,33,641.4,0,3,2,2,7,New Customers
17631,10,30,470.16,0,4,2,2,8,New Customers
17633,15,31,732.55,0,4,2,3,9,New Customers
17635,60,74,1265.58,0,2,3,3,8,At Risk
17638,283,3,842.4,1,1,1,3,5,Lost
17639,23,72,506.67,0,3,3,2,8,Loyal
17640,15,61,2547.28,0,4,3,4,11,Loyal
17642,65,68,1112.2,0,2,3,3,8,At Risk
17643,9,31,439.7,0,4,2,2,8,New Customers
17644,30,170,3132.96,0,3,4,4,11,Loyal
17646,1,154,3141.4,0,4,4,4,12,Champions
17647,305,5,198.6,1,1,1,1,3,Lost
17648,21,34,418.87,0,3,2,2,7,New Customers
17649,105,46,710.4,1,2,3,3,8,At Risk
17651,134,100,1758.52,1,2,3,4,9,At Risk
17655,2,29,1013.54,0,4,2,3,9,New Customers
17657,66,7,126.0,0,2,1,1,4,Lost
17659,8,46,835.33,0,4,3,3,10,Loyal
17660,373,44,163.47,1,1,3,1,5,Can't Lose Them
17662,297,15,412.92,1,1,1,2,4,Lost
17663,53,152,3372.92,0,3,4,4,11,Loyal
17664,110,37,561.59,1,2,2,2,6,At Risk
17665,129,19,563.1,1,2,2,2,6,At Risk
17666,113,26,1319.6399999999999,1,2,2,3,7,At Risk
17667,71,115,1895.19,0,2,4,4,10,At Risk
17669,98,76,2735.63,1,2,3,4,9,At Risk
17671,1,39,830.63,0,4,2,3,9,New Customers
17672,53,96,2600.46,0,3,3,4,10,Loyal
17673,11,293,2604.46,0,4,4,4,12,Champions
17674,4,11,300.66,0,4,1,1,6,New Customers
17675,3,423,17885.32,0,4,4,4,12,Champions
17676,2,86,1378.16,0,4,3,3,10,Loyal
17677,2,408,20329.68,0,4,4,4,12,Champions
17678,239,12,301.65,1,1,1,1,3,Lost
17679,157,51,1585.5,1,1,3,3,7,Can't Lose Them
17680,19,9,313.05,0,3,1,2,6,New Customers
17681,233,14,731.2,1,1,1,3,5,Lost
17682,4,120,1982.45,0,4,4,4,12,Champions
17683,21,46,819.01,0,3,3,3,9,Loyal
17685,8,83,2751.64,0,4,3,4,11,Loyal
17686,59,143,2557.35,0,2,4,4,10,At Risk
17687,56,26,432.68,0,2,2,2,6,At Risk
17688,29,19,304.2,0,3,2,1,6,New Customers
17689,24,22,317.08,0,3,2,2,7,New Customers
17690,2,127,2690.15,0,4,4,4,12,Champions
17691,4,33,489.65000000000003,0,4,2,2,8,New Customers
17692,32,116,2234.86,0,3,4,4,11,Loyal
17694,147,66,1412.85,1,1,3,3,7,Can't Lose Them
17695,30,26,980.7,0,3,2,3,8,New Customers
17696,18,250,5393.88,0,4,4,4,12,Champions
17699,112,19,442.0,1,2,2,2,6,At Risk
17700,17,218,4145.33,0,4,4,4,12,Champions
17702,19,79,1319.67,0,3,3,3,9,Loyal
17703,54,23,296.1,0,2,2,1,5,At Risk
17705,91,17,260.38,1,2,1,1,4,Lost
17706,2,383,10245.49,0,4,4,4,12,Champions
17707,12,19,456.90000000000003,0,4,2,2,8,New Customers
17708,38,39,620.85,0,3,2,2,7,New Customers
17709,106,33,533.56,1,2,2,2,6,At Risk
17710,59,20,293.5,0,2,2,1,5,At Risk
17713,18,76,1198.09,0,4,3,3,10,Loyal
17714,60,71,1257.18,0,2,3,3,8,At Risk
17715,228,1,163.2,1,1,1,1,3,Lost
17716,32,356,10300.98,0,3,4,4,11,Loyal
17717,57,26,376.92,0,2,2,2,6,At Risk
17718,280,17,299.83,1,1,1,1,3,Lost
17720,3,83,1572.97,0,4,3,3,10,Loyal
17721,295,11,307.21000000000004,1,1,1,1,3,Lost
17722,2,104,2006.32,0,4,4,4,12,Champions
17723,11,2,102.0,0,4,1,1,6,New Customers
17726,31,64,1092.06,0,3,3,3,9,Loyal
17728,40,79,1362.75,0,3,3,3,9,Loyal
17729,232,23,438.65000000000003,1,1,2,2,5,Lost
17730,18,96,2475.32,0,4,3,4,11,Loyal
17731,257,32,468.88,1,1,2,2,5,Lost
17732,8,122,2166.42,0,4,4,4,12,Champions
17734,161,43,741.69,1,1,2,3,6,Lost
17735,3,206,4134.91,0,4,4,4,12,Champions
17738,31,133,2304.51,0,3,4,4,11,Loyal
17739,10,102,4939.24,0,4,4,4,12,Champions
17740,25,9,426.9,0,3,1,2,6,New Customers
17741,42,6,101.1,0,3,1,1,5,New Customers
17742,64,70,1743.3700000000001,0,2,3,4,9,At Risk
17743,84,3,229.2,0,2,1,1,4,Lost
17744,16,15,326.74,0,4,1,2,7,New Customers
17745,113,28,600.34,1,2,2,2,6,At Risk
17746,107,30,793.9300000000001,1,2,2,3,7,At Risk
17748,163,17,358.15,1,1,1,2,4,Lost
17749,182,22,351.66,1,1,2,2,5,Lost
17751,57,32,157.85999999999999,0,2,2,1,5,At Risk
17753,100,72,390.56,1,2,3,2,7,At Risk
17754,10,136,2805.27,0,4,4,4,12,Champions
17756,11,85,733.7,0,4,3,3,10,Loyal
17757,4,569,3817.16,0,4,4,4,12,Champions
17758,63,124,1555.83,0,2,4,3,9,At Risk
17759,29,43,441.92,0,3,2,2,7,New Customers
17760,9,51,631.34,0,4,3,2,9,Loyal
17762,92,17,129.75,1,2,1,1,4,Lost
17763,289,13,71.15,1,1,1,1,3,Lost
17764,38,84,804.82,0,3,3,3,9,Loyal
17765,84,26,158.92,0,2,2,1,5,At Risk
17766,17,22,299.61,0,4,2,1,7,New Customers
17767,46,18,141.85,0,3,2,1,6,New Customers
17768,23,85,1236.33,0,3,3,3,9,Loyal
17769,19,281,3105.1,0,3,4,4,11,Loyal
17771,72,15,141.6,0,2,1,1,4,Lost
17772,28,52,202.0,0,3,3,1,7,Loyal
17773,150,56,585.27,1,1,3,2,6,Can't Lose Them
17774,33,254,2102.64,0,3,4,4,11,Loyal
17776,22,84,338.56,0,3,3,2,8,Loyal
17778,297,10,197.70000000000002,1,1,1,1,3,Lost
17780,303,81,352.91,1,1,3,2,6,Can't Lose Them
17782,18,29,679.02,0,4,2,2,8,New Customers
17783,148,25,96.44,1,1,2,1,4,Lost
17784,186,23,112.86,1,1,2,1,4,Lost
17785,81,38,271.44,0,2,2,1,5,At Risk
17787,7,31,736.28,0,4,2,3,9,New Customers
17789,297,15,171.25,1,1,1,1,3,Lost
17790,14,114,818.06,0,4,4,3,11,Champions
17792,103,53,370.05,1,2,3,2,7,At Risk
17794,322,7,147.3,1,1,1,1,3,Lost
17796,5,143,664.09,0,4,4,2,10,Champions
17797,31,164,1205.44,0,3,4,3,10,Loyal
17798,217,49,183.09,1,1,3,1,5,Can't Lose Them
17799,25,518,3285.96,0,3,4,4,11,Loyal
17801,87,85,798.3299999999999,0,2,3,3,8,At Risk
17802,8,400,3768.08,0,4,4,4,12,Champions
17803,28,27,184.66,0,3,2,1,6,New Customers
17804,12,92,385.23,0,4,3,2,9,Loyal
17805,246,1,414.72,1,1,1,2,4,Lost
17807,31,89,437.87,0,3,3,2,8,Loyal
17808,184,33,262.64,1,1,2,1,4,Lost
17809,7,51,5925.4800000000005,0,4,3,4,11,Loyal
17810,304,56,374.81,1,1,3,2,6,Can't Lose Them
17811,10,331,1772.07,0,4,4,4,12,Champions
17812,4,92,433.73,0,4,3,2,9,Loyal
17814,11,146,1617.32,0,4,4,3,11,Champions
17815,29,13,591.96,0,3,1,2,6,New Customers
17816,1,38,75.76,0,4,2,1,7,New Customers
17817,14,105,420.17,0,4,4,2,10,Champions
17818,373,46,130.18,1,1,3,1,5,Can't Lose Them
17819,7,53,2907.65,0,4,3,4,11,Loyal
17820,10,42,183.56,0,4,2,1,7,New Customers
17821,42,6,334.62,0,3,1,2,6,New Customers
17822,56,176,2188.5,0,2,4,4,10,At Risk
17823,57,110,494.25,0,2,4,2,8,At Risk
17825,234,28,731.96,1,1,2,3,6,Lost
17826,10,34,134.59,0,4,2,1,7,New Customers
17827,257,68,392.59,1,1,3,2,6,Can't Lose Them
17829,45,141,3867.5,0,3,4,4,11,Loyal
17833,359,32,342.36,1,1,2,2,5,Lost
17834,50,59,730.47,0,3,3,3,9,Loyal
17838,1,187,3943.6000000000004,0,4,4,4,12,Champions
17840,79,55,185.72,0,2,3,1,6,At Risk
17841,1,5043,29892.5,0,4,4,4,12,Champions
17842,238,18,430.69,1,1,2,2,5,Lost
17843,47,27,120.75,0,3,2,1,6,New Customers
17845,191,48,598.19,1,1,3,2,6,Can't Lose Them
17847,151,9,129.69,1,1,1,1,3,Lost
17848,53,117,2749.7,0,3,4,4,11,Loyal
17849,116,24,457.96000000000004,1,2,2,2,6,At Risk
17850,8,2499,51208.87,0,4,4,4,12,Champions
17851,58,237,1563.34,0,2,4,3,9,At Risk
17852,24,86,548.87,0,3,3,2,8,Loyal
17853,43,106,1608.19,0,3,4,3,10,Loyal
17854,98,105,760.19,1,2,4,3,9,At Risk
17855,8,17,208.97,0,4,1,1,6,New Customers
17857,1,6,1803.2,0,4,1,4,9,New Customers
17858,5,196,7641.99,0,4,4,4,12,Champions
17860,4,174,762.74,0,4,4,3,11,Champions
17861,21,346,3026.89,0,3,4,4,11,Loyal
17862,21,91,948.1899999999999,0,3,3,3,9,Loyal
17863,5,128,2585.2,0,4,4,4,12,Champions
17864,21,43,326.82,0,3,2,2,7,New Customers
17865,11,648,15848.07,0,4,4,4,12,Champions
17866,120,17,805.3000000000001,1,2,1,3,6,Lost
17867,46,62,424.18,0,3,3,2,8,Loyal
17868,22,19,234.65,0,3,2,1,6,New Customers
17869,4,58,607.98,0,4,3,2,9,Loyal
17870,2,3,1213.8,0,4,1,3,8,New Customers
17871,33,75,963.09,0,3,3,3,9,Loyal
17872,17,15,235.87,0,4,1,1,6,New Customers
17873,9,135,4656.72,0,4,4,4,12,Champions
17875,324,26,167.1,1,1,2,1,4,Lost
17876,35,4,3424.02,0,3,1,4,8,New Customers
17878,31,59,1032.88,0,3,3,3,9,Loyal
17880,275,19,366.0,1,1,2,2,5,Lost
17882,15,56,313.46,0,4,3,2,9,Loyal
17883,175,31,324.08,1,1,2,2,5,Lost
17884,4,365,2355.44,0,4,4,4,12,Champions
17886,73,66,708.77,0,2,3,3,8,At Risk
17888,10,96,1094.39,0,4,3,3,10,Loyal
17889,10,101,571.0,0,4,3,2,9,Loyal
17894,2,229,1333.57,0,4,4,3,11,Champions
17897,3,232,2018.4,0,4,4,4,12,Champions
17898,88,22,147.12,0,2,2,1,5,At Risk
17901,157,3,149.7,1,1,1,1,3,Lost
17902,182,24,216.39999999999998,1,1,2,1,4,Lost
17903,30,45,381.09000000000003,0,3,3,2,8,Loyal
17905,9,137,1583.28,0,4,4,3,11,Champions
17907,276,13,291.76,1,1,1,1,3,Lost
17908,9,219,1168.26,0,4,4,3,11,Champions
17909,373,9,132.55,1,1,1,1,3,Lost
17910,362,26,261.7,1,1,2,1,4,Lost
17912,11,14,64.49,0,4,1,1,6,New Customers
17913,36,417,3068.04,0,3,4,4,11,Loyal
17915,187,35,242.13,1,1,2,1,4,Lost
17916,264,19,43.87,1,1,2,1,4,Lost
17918,136,40,396.39,1,2,2,2,6,At Risk
17919,74,17,536.28,0,2,1,2,5,Lost
17920,4,1107,20312.36,0,4,4,4,12,Champions
17921,15,223,1596.98,0,4,4,3,11,Champions
17922,179,8,170.4,1,1,1,1,3,Lost
17923,163,2,289.5,1,1,1,1,3,Lost
17924,9,4,574.2,0,4,1,2,7,New Customers
17925,8,1,244.08,0,4,1,1,6,New Customers
17926,80,23,638.2,0,2,2,2,6,At Risk
17927,357,10,294.0,1,1,1,1,3,Lost
17928,207,4,128.7,1,1,1,1,3,Lost
17929,23,10,2239.1,0,3,1,4,8,New Customers
17930,29,48,2534.74,0,3,3,4,10,Loyal
17931,33,292,3028.93,0,3,4,4,11,Loyal
17933,268,14,114.69,1,1,1,1,3,Lost
17934,42,20,344.90000000000003,0,3,2,2,7,New Customers
17935,36,35,540.35,0,3,2,2,7,New Customers
17938,56,29,144.29,0,2,2,1,5,At Risk
17940,81,17,26286.75,0,2,1,4,7,Lost
17941,226,5,1128.72,1,1,1,3,5,Lost
17944,59,26,75.41,0,2,2,1,5,At Risk
17945,332,72,360.35,1,1,3,2,6,Can't Lose Them
17949,7,87,60117.6,0,4,3,4,11,Loyal
17950,1,135,950.61,0,4,4,3,11,Champions
17951,9,13,627.5400000000001,0,4,1,2,7,New Customers
17952,14,104,819.61,0,4,4,3,11,Champions
17953,176,21,160.82,1,1,2,1,4,Lost
17954,3,286,1633.33,0,4,4,3,11,Champions
17955,291,3,392.6,1,1,1,2,4,Lost
17958,364,29,465.42,1,1,2,2,5,Lost
17959,228,2,140.75,1,1,1,1,3,Lost
17960,158,11,61.300000000000004,1,1,1,1,3,Lost
17961,8,411,1699.1,0,4,4,3,11,Champions
17962,185,165,584.59,1,1,4,2,7,Can't Lose Them
17963,107,112,651.51,1,2,4,2,8,At Risk
17964,8,35,261.76,0,4,2,1,7,New Customers
17965,1,526,4618.41,0,4,4,4,12,Champions
17966,227,46,875.99,1,1,3,3,7,Can't Lose Them
17967,7,67,234.22,0,4,3,1,8,Loyal
17968,9,135,610.6899999999999,0,4,4,2,10,Champions
17969,138,193,2141.7400000000002,1,1,4,4,9,Can't Lose Them
17971,184,21,161.94,1,1,2,1,4,Lost
17974,17,224,1117.27,0,4,4,3,11,Champions
17975,2,183,2540.02,0,4,4,4,12,Champions
17976,8,65,353.19,0,4,3,2,9,Loyal
17977,36,87,1277.49,0,3,3,3,9,Loyal
17978,1,68,1160.84,0,4,3,3,10,Loyal
17980,29,36,221.97,0,3,2,1,6,New Customers
17981,46,17,239.12,0,3,1,1,5,New Customers
17982,316,13,138.18,1,1,1,1,3,Lost
17983,31,24,171.71,0,3,2,1,6,New Customers
17984,28,203,1038.59,0,3,4,3,10,Loyal
17987,12,165,805.07,0,4,4,3,11,Champions
17988,123,85,288.42,1,2,3,1,6,At Risk
17989,15,34,228.82999999999998,0,4,2,1,7,New Customers
17990,16,28,896.77,0,4,2,3,9,New Customers
17991,227,35,227.2,1,1,2,1,4,Lost
17992,25,53,254.13,0,3,3,1,7,Loyal
17993,253,64,235.19,1,1,3,1,5,Can't Lose Them
17994,24,233,1634.83,0,3,4,3,10,Loyal
17995,18,27,419.38,0,4,2,2,8,New Customers
17996,15,67,482.33,0,4,3,2,9,Loyal
17998,16,58,639.24,0,4,3,2,9,Loyal
17999,2,83,348.84,0,4,3,2,9,Loyal
18000,200,6,124.25,1,1,1,1,3,Lost
18001,85,82,536.61,0,2,3,2,7,At Risk
18002,11,54,249.92,0,4,3,1,8,Loyal
18003,12,25,358.61,0,4,2,2,8,New Customers
18006,17,43,553.1800000000001,0,4,2,2,8,New Customers
18007,28,51,220.32,0,3,3,1,7,Loyal
18008,51,72,17670.94,0,3,3,4,10,Loyal
18009,178,149,1898.49,1,1,4,4,9,Can't Lose Them
18011,9,65,424.24,0,4,3,2,9,Loyal
18012,359,13,115.3,1,1,1,1,3,Lost
18016,46,47,476.90000000000003,0,3,3,2,8,Loyal
18017,67,1,165.0,0,2,1,1,4,Lost
18018,35,15,175.85,0,3,1,1,5,New Customers
18020,179,12,190.48000000000002,1,1,1,1,3,Lost
18021,145,33,227.06,1,1,2,1,4,Lost
18022,21,305,983.68,0,3,4,3,10,Loyal
18025,15,112,1177.72,0,4,4,3,11,Champions
18026,136,17,2074.07,1,2,1,4,7,Lost
18028,219,4,192.05,1,1,1,1,3,Lost
18029,278,18,433.77,1,1,2,2,5,Lost
18031,14,65,462.09999999999997,0,4,3,2,9,Loyal
18034,11,113,370.82,0,4,4,2,10,Champions
18035,21,8,546.34,0,3,1,2,6,New Customers
18036,21,236,1158.02,0,3,4,3,10,Loyal
18037,57,14,97.39999999999999,0,2,1,1,4,Lost
18038,192,32,149.41,1,1,2,1,4,Lost
18039,10,168,579.17,0,4,4,2,10,Champions
18041,1,488,4568.99,0,4,4,4,12,Champions
18042,177,9,116.1,1,1,1,1,3,Lost
18043,2,66,316.46,0,4,3,2,9,Loyal
18044,23,73,1417.01,0,3,3,3,9,Loyal
18046,285,26,189.63,1,1,2,1,4,Lost
18047,17,88,342.69,0,4,3,2,9,Loyal
18048,129,54,229.44,1,2,3,1,6,At Risk
18049,73,95,556.52,0,2,3,2,7,At Risk
18050,29,18,337.66,0,3,2,2,7,New Customers
18051,270,55,2282.28,1,1,3,4,8,Can't Lose Them
18052,200,16,10877.18,1,1,1,4,6,Lost
18053,161,12,271.05,1,1,1,1,3,Lost
18054,28,11,176.5,0,3,1,1,5,New Customers
18055,3,224,4411.38,0,4,4,4,12,Champions
18056,254,11,190.95,1,1,1,1,3,Lost
18057,29,140,1203.56,0,3,4,3,10,Loyal
18058,177,13,603.9,1,1,1,2,4,Lost
18060,44,75,1185.46,0,3,3,3,9,Loyal
18061,2,82,4369.56,0,4,3,4,11,Loyal
18062,22,27,912.15,0,3,2,3,8,New Customers
18063,26,3,186.60000000000002,0,3,1,1,5,New Customers
18064,82,58,3681.03,0,2,3,4,9,At Risk
18065,24,173,3473.8,0,3,4,4,11,Loyal
18066,22,43,1122.4,0,3,2,3,8,New Customers
18069,19,528,2503.89,0,3,4,4,11,Loyal
18070,305,9,314.1,1,1,1,2,4,Lost
18071,1,61,975.63,0,4,3,3,10,Loyal
18074,9,43,1019.44,0,4,2,3,9,New Customers
18075,10,181,3171.54,0,4,4,4,12,Champions
18076,16,8,151.49,0,4,1,1,6,New Customers
18077,2,150,1705.55,0,4,4,3,11,Champions
18078,61,48,508.47,0,2,3,2,7,At Risk
18079,127,13,590.78,1,2,1,2,5,Lost
18083,33,42,470.72999999999996,0,3,2,2,7,New Customers
18084,19,7,722.4499999999999,0,3,1,3,7,New Customers
18085,9,42,955.8000000000001,0,4,2,3,9,New Customers
18087,15,86,10705.8,0,4,3,4,11,Loyal
18089,82,10,428.45,0,2,1,2,5,Lost
